latitude,longitude,brightness,frp,type
30.0436,-91.7097,314,39.3,0
31.3052,-85.1849,310.7,7.1,0
30.0833,-91.8664,310,24.1,0
31.3227,-85.1839,323.7,20.6,0
31.3319,-85.186,347,57.8,0
31.2222,-85.9748,307.9,7.8,0
30.0871,-91.8743,308.3,20.4,0
31.7122,-83.0221,322.4,18.7,0
31.7211,-83.0239,306.9,5.2,0
31.2077,-86.3577,351.1,81.8,0
31.2057,-86.3699,331.2,37.9,0
30.1973,-91.795,313,34.6,0
30.1914,-91.8222,314.3,39.4,0
31.5856,-84.6919,312.2,9.1,0
31.3261,-86.5774,307.4,9.2,0
30.2007,-92.3454,310.9,26.4,0
31.5463,-85.5748,302.9,6.7,0
32.1524,-81.4433,314.8,11.6,0
31.7857,-84.2256,306.5,4.6,0
31.5385,-85.8581,305.1,5.2,0
31.5366,-85.8697,329.5,31.4,0
30.5148,-91.3188,332.1,105.9,0
31.631,-85.5236,301.6,5.9,0
30.5201,-91.5627,325,73.5,0
31.7807,-84.7459,319.7,16.3,0
31.779,-84.7566,312.6,9.8,0
31.7913,-84.7372,316.5,12.4,0
31.7897,-84.7478,328.7,26.1,0
30.5319,-91.5463,319.3,52.5,0
30.5264,-91.5721,321.6,63.6,0
31.5269,-86.546,312.3,13.5,0
31.5365,-86.5483,319,21.3,0
30.197,-93.5315,308.7,34.7,0
31.7872,-85.466,303.3,5.2,0
32.1285,-83.7219,307.9,4.4,0
31.8413,-85.6485,304.7,5.2,0
31.8395,-85.6599,335.6,40.6,0
31.7673,-86.0995,303.6,5.1,0
31.7654,-86.1113,311,10.5,0
31.7748,-86.1135,309.5,9.3,0
32.1956,-84.0757,327.7,24.3,0
32.1941,-84.0862,321,16.9,0
30.5372,-93.0002,315.4,59.4,0
30.559,-92.9728,311.4,41.7,0
30.5519,-93.0049,351.7,342.4,0
31.9385,-85.9136,302,4.7,0
30.5352,-93.0072,308.5,29.9,0
32.0764,-85.1597,342.2,50.3,0
32.0746,-85.1706,352.1,72,0
32.0729,-85.1816,303.7,5.9,0
31.8754,-86.3848,314.3,15.1,0
30.5573,-92.9797,331.4,147.7,0
30.5499,-93.0117,343.9,254.5,0
32.005,-85.8399,303.8,6.1,0
31.9449,-86.6356,301.6,5.8,0
32.7287,-81.465,321.1,20.4,0
32.7272,-81.4767,339.9,48.4,0
32.738,-81.4667,331.6,33.1,0
32.7366,-81.4784,335.1,38.6,0
32.6545,-82.1134,306.8,4.9,0
32.653,-82.1245,308,5.9,0
32.6516,-82.1355,310,7.4,0
32.5286,-83.0422,354,70.4,0
32.5271,-83.0528,342.7,46.9,0
32.5375,-83.044,305.1,4.8,0
32.536,-83.0546,305.5,4.9,0
31.0081,-92.2063,335.7,141.1,0
31.0021,-92.2342,328.8,100.6,0
31.0112,-92.212,341.1,178.7,0
31.005,-92.2398,322,66.2,0
32.9944,-80.7972,306.2,8.3,0
32.1254,-86.9003,309.2,11.8,0
32.87,-82.086,355.2,76.5,0
32.8685,-82.0971,344.6,51.4,0
31.652,-89.6345,307.8,14.5,0
31.6484,-89.653,315.5,28.1,0
32.6944,-83.4417,318.4,16.2,0
31.6474,-89.6402,317.3,33.2,0
31.6437,-89.6586,306,13.3,0
33.1229,-80.4075,307.4,9.4,0
32.8367,-82.8149,306.9,6.1,0
32.8352,-82.8256,306.4,5.8,0
32.9567,-82.183,313,9.2,0
32.9553,-82.1942,318.7,14.6,0
32.9509,-82.2275,316.2,13.7,0
32.9658,-82.1847,317.2,13.7,0
32.9644,-82.1959,315.8,12.5,0
31.8826,-89.6388,309.4,18,0
32.2643,-87.9259,368.2,174.5,0
32.2617,-87.9402,387.7,298,0
32.2591,-87.9544,312.6,16.4,0
32.2745,-87.9286,309.1,12.6,0
32.2719,-87.9429,352.4,105.8,0
32.2693,-87.9572,367.4,170.6,0
32.2667,-87.9715,308.7,12.6,0
32.9427,-83.8898,342.1,46.8,0
32.4725,-86.8639,310.2,11,0
32.4704,-86.8765,324.5,27.9,0
32.9516,-83.8916,309.4,8.7,0
32.48,-86.8788,320,21.4,0
32.4628,-87.5752,307.7,9.9,0
33.7339,-79.1008,305,9.5,0
33.2655,-83.3099,305.7,5.8,0
33.2641,-83.3206,325.5,22.7,0
33.6646,-80.4675,312.1,13.1,0
31.9,-91.6574,335.2,113.1,0
31.8949,-91.6821,315.5,34.9,0
31.8949,-91.6606,336.8,124.1,0
32.4217,-89.1353,309.6,18,0
33.0427,-85.8362,312.8,12.8,0
33.0408,-85.8476,344,56.8,0
33.4979,-83.0933,314.3,12,0
33.4964,-83.1041,313,10.9,0
33.5053,-83.1059,308.1,6.5,0
31.9867,-91.8008,309.3,20,0
31.9813,-91.8259,313.6,32.7,0
32.839,-89.0814,304.9,11.8,0
34.6279,-77.2409,303.8,11,0
33.601,-85.6396,318,17.9,0
33.5993,-85.6508,355.4,81.5,0
32.9329,-89.5065,302.2,9.2,0
33.0429,-89.2414,326.9,50.2,0
33.7913,-85.075,300.1,4.3,0
33.7079,-85.671,309.4,9.9,0
32.713,-91.3978,318.7,34.1,0
32.7256,-91.4015,319.2,35.8,0
33.3133,-89.0376,330.8,55.2,0
33.3104,-89.0534,302.6,8.9,0
33.9253,-85.6925,339.4,45.1,0
33.9343,-85.6946,352.1,71.8,0
33.9325,-85.7058,308.9,8.7,0
33.1506,-90.3004,313.2,16,0
33.1622,-90.3038,314.5,19.5,0
33.3321,-89.551,325.8,49.4,0
33.3288,-89.5681,325,47.8,0
33.3315,-89.5577,330.8,61.9,0
33.3282,-89.5747,302.4,10.2,0
33.3177,-90.1757,324.2,40.9,0
33.3128,-90.1791,320,31.9,0
34.5823,-82.6841,321.7,19.6,0
34.8994,-80.2305,306.4,9.6,0
34.8978,-80.2448,314.7,18.5,0
33.5831,-89.4613,304.9,11.5,0
33.5798,-89.4781,360.4,173.6,0
33.5766,-89.4948,307.9,15.1,0
33.9187,-88.3885,356.6,121.7,0
33.9161,-88.4029,345.5,83.7,0
35.0351,-81.0969,302.6,7.8,0
34.0595,-88.0632,303.2,7.7,0
35.2038,-80.1515,341.9,69,0
35.2021,-80.1661,311.1,12.1,0
35.214,-80.1532,399.4,382.7,0
35.2124,-80.1678,337.4,56.2,0
35.2113,-80.1434,351.1,96.6,0
35.2097,-80.1582,383.4,256.1,0
35.2913,-79.7884,349.9,103.2,0
35.2896,-79.8037,327.1,41.9,0
35.566,-78.3838,303,8.4,0
33.8158,-90.8324,315,17,0
35.5385,-79.5825,309.8,15.1,0
34.4544,-87.4488,310.9,10.8,0
35.6086,-79.0164,302.8,8.2,0
35.5442,-79.5742,308.1,12,0
35.5426,-79.5901,302.3,5.8,0
33.8203,-90.8408,314.4,14.7,0
34.0822,-89.6553,342.6,94.8,0
34.0081,-90.0931,306.8,11.8,0
33.8838,-90.775,310.8,10.4,0
34.632,-87.0878,308.7,8.3,2
35.6913,-81.2958,303.5,6.4,2
34.5404,-88.9448,314.3,18.3,0
34.5376,-88.9599,324.6,34.5,0
34.5508,-88.9475,317,21.4,0
34.3038,-91.2537,309.4,16,0
34.2107,-91.7081,348.6,163.1,0
34.206,-91.7306,356.9,219.9,0
34.2993,-91.2373,311.5,19.2,0
34.2949,-91.2581,308.1,13.8,0
34.1986,-91.7115,318.5,33.6,0
34.211,-91.7154,361,252.1,0
34.2062,-91.7377,334.6,87.1,0
34.8253,-88.6836,303.9,8.8,0
34.8226,-88.6981,304.5,9.4,0
34.3904,-90.9198,310.8,13,0
34.3871,-91.8229,321.9,43.7,0
34.3824,-91.8455,317.3,31.2,0
34.3871,-91.83,327.4,62.7,0
34.6543,-90.9693,318.9,30.1,0
34.6503,-90.9891,320.5,34.6,0
33.7612,-95.0731,308.1,42.8,0
34.6474,-90.9719,326.5,50.1,0
34.6433,-90.9916,314,20.3,0
35.4712,-86.6218,305.9,5.9,0
35.4693,-86.6335,312.8,11.2,0
35.1473,-88.5629,301.2,4.9,0
33.7696,-95.08,305.3,32.4,0
35.7196,-85.3348,304.8,7.4,0
35.7179,-85.3458,311.6,12.2,0
35.7341,-85.6078,302.7,4.5,0
34.6494,-91.9775,309.8,14.8,0
34.6446,-92.0004,330.6,77.7,0
35.4896,-87.7349,307.2,10.3,0
34.8834,-91.0978,314.8,20.6,0
34.8793,-91.1178,356.1,182.1,0
34.8951,-91.1014,310.9,13.2,0
34.8885,-91.1064,317.8,26.9,0
35.7509,-86.6734,307.1,7.7,0
36.0568,-84.8081,358.9,84.6,0
36.0552,-84.819,332.4,33.3,0
35.0216,-91.0001,310.5,12.4,0
35.031,-90.987,307.5,10,0
35.027,-91.0065,308.8,10.6,0
35.1092,-91.1857,317.3,31,0
35.1051,-91.2058,311.4,19.6,0
35.981,-86.5729,302.3,3,2
35.3292,-90.436,314.3,18.6,0
35.2357,-91.0821,308.8,13.7,0
35.4001,-90.4952,312.6,14.4,0
35.3983,-90.5017,314.4,18.5,0
34.9872,-92.6498,306.2,17.4,0
35.3465,-90.9993,317.8,31.1,0
35.4225,-90.8006,325,45.6,0
35.4183,-90.8042,327.2,49.3,0
35.647,-89.9423,305.8,8,2
35.6939,-90.7814,336.7,75.1,0
35.6903,-90.7999,341.8,94,0
35.7088,-90.7664,310.5,14.1,0
35.7052,-90.7849,314.8,21.1,0
35.7061,-90.7727,317.3,25.2,0
35.6517,-91.1581,308.2,11.1,0
35.6632,-91.1617,309,12.4,0
35.8457,-90.5464,307.1,7.9,0
35.6566,-91.4991,331.2,72.1,0
35.6525,-91.5193,324.5,53.1,0
35.6445,-91.5214,309.1,16.2,0
35.6605,-91.5051,317.6,32.9,0
36.0055,-90.0192,317.9,21.7,0
36.0024,-90.0358,314.2,16.3,0
35.8828,-90.8315,313.5,18.8,0
35.8791,-90.85,313.8,18.6,0
35.8644,-90.9246,311.9,17.8,0
35.8607,-90.9433,316.3,26.1,0
35.8611,-90.9307,321.1,33.8,0
35.8913,-90.8413,316.8,23,0
35.9813,-90.4499,310.5,13.2,0
35.9779,-90.4674,334.2,63.3,0
35.9101,-90.9259,369.7,249.8,0
35.9064,-90.9446,351.9,140.7,0
35.9215,-90.9294,308.2,10.1,0
35.933,-91.053,347.9,121.1,0
35.9292,-91.072,329.3,52.3,0
35.9406,-91.0756,312.3,14,0
35.9285,-91.0563,348.7,125.6,0
35.9246,-91.0753,314.9,18.6,0
36.6156,-87.6674,316.8,16.4,0
36.6135,-87.6799,338,47.2,0
36.6114,-87.6925,325.3,25.4,0
36.0306,-90.9084,324.3,40.7,0
36.0269,-90.927,333.5,66.5,0
36.6238,-87.7351,309.8,10.1,0
36.2444,-89.9806,306.7,6.1,0
36.2471,-89.9884,311.4,13,0
36.1168,-90.7095,323.1,33.7,0
36.1132,-90.7275,334.3,63.5,0
36.0802,-90.8916,320.6,32.4,0
36.1137,-90.8434,311.5,14.7,0
36.0689,-91.0667,316,24.6,0
36.6954,-87.7477,304.6,7,0
36.6933,-87.7603,312.1,13.5,0
36.1553,-90.9344,315.5,17.7,0
36.1406,-91.009,325.1,37.4,0
36.1519,-90.9383,317.5,22.8,0
36.1406,-90.994,321.3,29.8,0
36.1368,-91.0127,318.4,24.7,0
36.5001,-90.5991,322.2,31.9,0
36.5035,-90.5886,316.8,23.2,0
36.5,-90.606,311.7,15.1,0
36.6352,-90.4511,333.6,57.1,0
36.6318,-90.4681,321.3,28.9,0
36.646,-90.4543,328.5,44.6,0
36.6426,-90.4714,322.9,32.9,0
37.1655,-91.0215,303.8,9.5,0
37.1255,-92.6825,303.9,9.5,0
39.4469,-87.0355,308.1,8.4,0
39.445,-87.0473,327.3,26.7,0
39.9432,-89.815,303.4,5.7,0
38.9402,-95.6822,305.8,14.6,2
39.5591,-93.0613,309,12.9,0
41.1791,-87.8608,301.4,3.8,2
40.6146,-91.2243,306.5,9.8,0
40.6115,-91.2406,314,18.5,0
46.7642,-98.9825,311,35.7,0
46.7651,-98.9548,304.8,21.9,0
46.7573,-98.9858,305.9,24.5,0
47.1026,-98.1404,304,19.8,0
48.2723,-98.5895,304.4,16.8,0
48.2946,-99.2979,303.4,13.8,0
48.2873,-99.3278,310.5,29.5,0
48.2827,-99.3297,308,20.4,0
48.5878,-98.8804,310.9,30.3,0
48.5272,-99.4107,308.3,21.7,0
48.7051,-99.0214,316,39,0
48.6115,-99.6379,314.9,40.7,0
48.6065,-99.6391,315.4,41.8,0
48.9438,-99.4013,307.7,21.9,0
48.9412,-99.407,304.5,14.1,0
27.001,-98.987,315.7,22.7,0
30.5403,-97.9903,312.9,35,0
30.5396,-99.8183,311.9,15.9,0
31.7751,-100.6645,315.4,16.6,0
33.4128,-110.8545,315,8.6,2
33.4109,-110.866,323.9,18.4,2
34.2446,-110.7635,318.1,16.5,0
34.5781,-112.5371,312.2,13,0
38.8826,-105.4379,327.5,37.2,0
38.881,-105.4537,316.7,18,0
38.6222,-112.0025,318.6,13.3,0
36.6705,-121.5083,340.7,292.1,0
40.1405,-105.2898,322.3,23.4,0
39.6762,-122.135,317.3,54.9,0
39.6717,-122.1398,321.3,74.7,0
42.6874,-111.5885,310.7,5,2
42.8744,-110.7971,334.2,33.9,0
42.8728,-110.8091,313.5,10.7,0
42.8833,-110.7994,329,26.7,0
42.8816,-110.8114,311,9.1,0
42.6937,-116.7505,317.3,18.7,0
42.7528,-116.8141,375.9,225.3,0
42.7495,-116.8309,342.1,73.7,0
42.763,-116.8181,325.9,35,0
42.7597,-116.8351,318.2,21.7,0
43.9031,-111.6243,311,6.9,0
43.9014,-111.6365,325,19.5,0
44.4286,-108.381,310.7,7.6,0
44.0908,-115.3846,316.4,18,0
44.2365,-116.7973,343,63.8,0
44.2334,-116.8134,363.8,137.7,0
44.2056,-116.9594,309.5,8.6,0
44.8301,-115.6594,312.6,12.6,0
44.8393,-115.6636,330.5,34.6,0
45.2017,-114.0101,302.4,4.8,0
45.1996,-114.0228,308,8.9,0
44.9293,-116.5537,349.2,79.6,0
44.9263,-116.5696,330.9,36.3,0
44.9361,-116.5731,327.8,31.6,0
45.8349,-112.4691,303.8,5.8,0
45.8331,-112.4817,326.7,25.1,0
45.2934,-115.8563,313,12.3,0
45.7381,-113.9107,308.2,7.6,0
45.1022,-121.5867,321.3,60.2,0
46.7286,-115.2061,303,6.8,0
48.301,-99.4188,316.5,86.4,0
46.8729,-115.5154,304.2,8.6,0
46.9753,-116.9332,301.7,8.9,0
47.722,-113.8778,318.2,17.4,0
47.72,-113.8908,302.6,6.3,0
47.7308,-113.8806,375.9,138.5,0
47.7289,-113.8936,334.9,36.2,0
36.6638,-121.544,326.7,184.2,0
36.6832,-121.5018,347.6,478.6,0
36.6814,-121.5458,403.5,2371.8,0
36.6673,-121.5074,321.5,145.4,0
36.6657,-121.5523,327.6,192.7,0
36.6849,-121.5097,370.8,1020.2,0
36.6832,-121.5542,391.6,1771.7,0
40.6255,-123.915,315.6,66,0
40.6363,-123.9269,311.2,44,0
46.7247,-98.3711,328.2,41.9,0
38.6968,-90.1331,304.6,22.5,2
37.8847,-100.6573,311,20.3,0
32.2189,-101.9292,302.1,10.7,0
29.96,-93.8828,314.8,30.7,2
29.7271,-93.8833,304.9,12.8,0
29.7295,-93.89,309.1,20.5,0
47.4943,-114.7889,361.8,0,0
47.4916,-114.7741,324.8,0,0
47.9216,-120.6749,305.5,12.4,0
46.6074,-121.5718,314.6,19.4,0
46.6056,-121.5572,308.8,14.5,0
44.8504,-115.6652,308.9,15.6,0
44.8501,-115.6721,314.4,20.2,0
44.9378,-116.5531,301.7,9.7,0
43.8077,-121.9097,301.1,8.8,0
19.4115,-155.2819,367.1,176.6,1
19.4098,-155.2689,312.8,22,1
32.9528,-82.1972,304.5,46.9,0
34.9011,-80.2193,309.6,40,0
34.894,-80.2508,332,148.7,0
34.9016,-80.2234,314.9,62.3,0
34.8943,-80.2548,327.5,123.5,0
35.3228,-80.3603,310.6,41.5,0
35.3239,-80.3677,308.6,34.7,0
36.3566,-76.8104,303.1,9,2
36.7282,-78.8595,304.3,17.4,0
37.3248,-77.8129,304.2,13.7,0
38.0048,-77.0523,315.2,23.8,0
38.0014,-77.0698,304.3,8.7,0
38.0047,-77.0573,318.5,30.8,0
40.036,-74.6111,305.4,6.5,2
40.1647,-74.6273,302.2,4.5,0
39.6697,-77.3392,308.2,14.5,0
39.6664,-77.3562,305.3,11.3,0
40.2438,-74.483,319.3,18.7,0
40.27,-74.5573,307,7.2,2
40.4791,-74.8522,303.2,5,0
40.52,-75.0151,300.7,4.7,0
40.7495,-74.9648,300.3,3.9,2
41.3179,-74.5181,303.3,6.2,0
41.4449,-74.5278,301.3,5.1,0
42.4312,-72.1323,311.2,11.9,0
42.308,-75.3916,311.5,13.6,2
42.3057,-75.4048,319.5,21.7,0
42.2471,-75.8321,305.4,9.4,0
43.4021,-70.6306,329,32.1,0
43.4005,-70.6438,317.8,18.6,0
43.0788,-75.7348,314.1,15.5,0
43.162,-75.3897,300.2,4.6,0
43.1851,-75.4248,300.3,4.5,0
43.1829,-75.4379,303.3,6.5,0
43.174,-75.4905,304.5,7.6,0
43.2735,-75.5709,305.1,8.5,0
28.7734,-81.478,313.8,92.6,0
28.7712,-81.4821,311.7,77,0
31.2007,-90.7596,326.9,28.3,0
29.8828,-91.5426,314.7,7.8,0
29.8814,-91.5538,320.9,13.7,0
29.8921,-91.5441,357.6,84.3,0
29.8907,-91.5554,341,44.1,0
29.8162,-92.2688,312.1,7.6,0
29.8253,-92.2704,308.6,4.3,0
30.0404,-91.0214,319,12.1,0
30.0389,-91.0333,328.1,24.1,0
29.9517,-91.8002,317.1,8.8,0
29.7039,-93.9284,310.6,5.7,0
29.7024,-93.9386,312.7,7.5,0
29.6465,-94.3173,317.2,8.4,0
30.0262,-92.1427,321.7,14.7,0
30.9531,-84.3925,321,79.7,0
30.9504,-84.397,323.3,97.5,0
29.9595,-93.8806,326.4,19.1,2
29.958,-93.8908,312.4,6.1,2
30.4776,-91.4948,316.8,12.4,0
30.4762,-91.5063,328.5,26.5,0
31.1689,-86.4061,307.9,17.7,0
30.3573,-93.5504,342,41.6,0
30.127,-95.102,311,5.8,0
31.1841,-86.3837,310.9,25.6,0
31.182,-86.4076,351.9,213.3,0
30.3662,-93.5521,322.7,15.4,0
30.3648,-93.5624,313.4,6.8,0
30.5561,-92.9886,316.5,10.4,0
30.3277,-94.938,312.1,6.1,0
31.6821,-85.4102,307.5,21.8,0
31.6798,-85.4386,332.8,127.2,0
31.6729,-85.4169,313.4,40.7,0
31.6707,-85.4453,318.8,60.1,0
31.2022,-90.7468,339.2,51.6,0
31.4756,-88.5837,327.2,45.8,0
30.4538,-96.3485,314.6,5.6,0
31.7816,-86.367,319.7,49.6,0
31.7794,-86.3915,316.3,38.2,0
31.7786,-86.3744,324.8,71.2,0
31.1064,-92.9336,319.9,13.2,0
31.656,-89.3522,312.9,13.7,0
31.6613,-89.344,316.9,17.9,0
31.396,-92.4748,311.6,5.4,0
31.3946,-92.4858,317.9,10.8,0
31.3324,-93.0914,309.2,4.1,0
31.3414,-93.0931,413.7,350.7,0
31.3399,-93.1037,374.7,131.9,0
31.7438,-90.9757,311.6,9.8,0
32.2346,-86.9359,306,13.7,0
32.2474,-86.9374,308,17.7,0
32.2476,-86.945,305.4,11.5,0
31.7641,-91.7489,318.4,9.2,0
31.7627,-91.7607,329.6,23.5,0
31.7721,-91.7623,322,14.4,0
31.1421,-96.1662,312.8,6.5,0
31.1087,-96.3708,315.5,7.9,0
32.2736,-87.9586,312.9,21.7,0
32.1251,-90.3186,309.8,6.6,0
31.9689,-91.8087,317.6,9.2,0
32.4194,-89.139,309.1,9.6,0
32.421,-89.1461,320.1,28.7,0
32.9612,-83.9345,303,22.8,0
32.879,-86.8209,308.6,21.6,0
32.8777,-86.9878,311.3,27.9,0
32.8755,-86.9928,308.6,20.7,0
31.9027,-96.3384,316.3,6.4,0
33.0054,-88.2817,330,58.5,0
32.7029,-91.8035,319.4,10.2,0
33.0709,-89.2317,310.5,13.9,0
33.0692,-89.2484,313.9,19,0
33.2028,-88.2419,352,155.5,0
33.2009,-88.2613,319,34.5,0
33.2316,-88.0656,304.6,9.3,0
33.2297,-88.0855,325.4,53.2,0
33.5037,-87.5254,337.8,108.9,0
33.5018,-87.5473,317.8,38.4,0
33.323,-89.5549,319.7,27.1,0
33.6759,-89.6646,309.2,8.1,0
33.6885,-89.6501,330.8,47.3,0
33.6776,-89.6484,325.5,34.9,0
33.7485,-90.6875,317.4,9.2,0
34.214,-88.2434,315.6,25.1,0
34.226,-88.2449,315.5,25.2,0
34.2241,-88.265,320.9,37.4,0
34.2179,-88.2493,331.2,67.6,0
33.9212,-91.6513,335.9,35.7,0
33.9324,-91.6402,369.2,134.2,0
33.9309,-91.653,342.1,48.5,0
33.9549,-91.6179,318.8,9.4,0
34.3281,-91.7533,314.9,6,0
34.4547,-90.719,314.5,6.3,0
34.3122,-91.9707,315.8,7.9,0
34.3107,-91.9832,329.9,26.5,0
34.3203,-91.9849,318.1,11,0
34.4846,-90.8267,327.3,27.1,0
34.483,-90.8411,358.5,113.5,0
34.4058,-91.5144,379.7,192.4,0
34.4043,-91.5276,396.6,301.3,0
34.388,-92.0152,327.2,21.4,0
34.3865,-92.0277,331.5,28.5,0
34.3976,-92.0169,319.8,11.9,0
34.3961,-92.0294,323.6,16.8,0
34.4168,-92.0203,322.5,14.9,0
34.4153,-92.0328,334.4,33.1,0
34.6344,-91.2079,311.9,5.8,0
34.6618,-91.7501,315.1,7.4,0
34.6456,-92.0476,315.3,8,0
34.6504,-92.0425,312.8,6.4,0
34.9311,-91.003,319.7,15,0
34.9295,-91.0173,313.4,6.9,0
34.973,-91.1757,319.1,16,0
35.0257,-90.9817,314.9,9.6,0
35.0638,-91.0809,336,44,0
35.0622,-91.0952,315.1,8.2,0
35.0629,-91.1818,327.3,27.6,0
35.1038,-90.9999,312.3,7.8,0
35.1692,-90.9587,332.8,37.9,0
35.1676,-90.9732,334.8,42.7,0
35.1795,-90.9604,312.5,6.5,0
35.1779,-90.9749,316.3,11.5,0
35.3671,-90.914,314.6,10.5,0
35.4502,-90.637,313.9,9,0
35.4563,-90.6281,314.8,10.8,0
35.4547,-90.6434,312.8,8.4,0
35.5003,-91.0011,357.7,113.7,0
35.4977,-91.0076,332.5,38.1,0
35.5751,-90.5754,364.4,154.2,0
35.55,-90.9111,350.1,88.3,0
35.5484,-90.9259,358.9,120.7,0
35.7666,-90.0197,315.1,12.8,0
35.7917,-91.1039,322.9,21.1,0
35.7901,-91.1185,341.8,60.9,0
36.0161,-90.0424,323.2,25.5,0
36.0144,-90.0594,320,20.9,0
35.9338,-91.0289,328.5,30.8,0
35.9326,-91.134,320.5,17.6,0
35.9406,-91.126,318.9,15.1,0
35.939,-91.1407,315.8,12,0
36.0369,-90.914,322.5,22,0
36.0473,-90.9157,312.5,7.3,0
36.0811,-90.7024,319.4,14.5,0
36.0883,-90.6946,316.6,10.2,0
36.0875,-90.8049,323.3,23.3,0
36.1925,-90.4196,313.8,12.5,0
36.1678,-90.9014,328.4,30.8,0
36.1662,-90.9166,331.1,36.3,0
36.2298,-90.8177,324.8,27.6,0
36.2282,-90.8331,320.5,20.9,0
36.317,-90.4515,312.6,10.2,0
36.2761,-90.8478,320.6,22.8,0
36.3594,-90.3583,314.6,16.8,0
36.6405,-87.723,314.4,24.9,0
36.6384,-87.7278,312.7,22.2,0
36.6532,-87.7047,335.5,98.8,0
36.6513,-87.7291,339.9,121.7,0
36.6661,-87.7063,359.9,256.5,0
36.6642,-87.7307,344.1,146.1,0
36.4094,-90.5374,314,13.8,0
36.4077,-90.5535,313.3,12.3,0
36.4974,-90.2152,319.4,20.4,0
36.5015,-90.2057,313.4,11.6,0
36.4999,-90.2226,311.4,8.2,0
36.5037,-90.722,319.9,20.7,0
36.502,-90.7379,325.8,31.6,0
36.5671,-90.2157,336.3,56.7,0
36.5487,-90.5003,318.4,18.7,0
36.8251,-89.1889,311.4,12.9,0
36.3818,-94.4666,318.2,9.9,0
36.3803,-94.4778,322,13.8,0
37.243,-87.0499,305.9,15.6,0
36.456,-96.3889,323.9,13.8,0
37.1708,-91.0095,316.9,18.5,0
37.1692,-91.0252,322.5,27.3,0
37.6647,-91.984,327.7,30.8,0
37.6631,-91.9983,336,46.7,0
37.3079,-96.4378,325.7,14.5,0
37.3168,-96.4399,319.1,7.3,0
38.0361,-94.3346,317.9,8.7,0
38.0452,-94.3366,321.6,13.2,0
38.6891,-90.1373,314.8,13.8,2
38.6884,-90.1443,313.7,12.8,2
39.2333,-92.9318,375.7,169,0
39.2431,-92.9337,317.3,11.3,0
39.1645,-94.2005,343.4,48.9,0
39.3801,-93.4951,320.7,15.1,0
39.3786,-93.5082,317.2,11.1,0
39.6731,-93.0057,315.4,9.9,0
39.6715,-93.0196,315.4,10.1,0
39.6828,-93.0076,317.5,12.7,0
39.6812,-93.0214,317.1,12.4,0
39.2741,-96.8891,322.2,10.2,0
39.2724,-96.9005,321.5,9.9,0
39.2847,-96.8799,335.7,27.1,0
39.283,-96.8913,319.9,7.9,0
39.2796,-96.9142,328.7,17.7,0
40.0221,-95.8583,315.9,7.4,0
40.0205,-95.8699,316.5,8.2,0
40.0294,-95.872,313.7,5.1,0
41.0939,-88.8424,324.5,53,0
41.4568,-91.1341,339.3,71.8,0
41.4551,-91.1527,319.1,22.6,0
41.4679,-91.1359,354.5,130,0
41.2517,-96.9552,317,8,0
41.25,-96.967,327.3,18.8,0
43.5472,-89.6732,309.7,20.1,0
45.4435,-92.3596,312.2,20,0
45.8347,-92.6774,363.6,169.8,0
45.833,-92.6964,321.6,32.6,0
45.8455,-92.6795,344.2,88.2,0
45.8437,-92.6984,316.9,24.4,0
45.6393,-98.2631,313.9,10,0
45.6375,-98.2758,304.7,3.5,0
45.8627,-96.8981,305.3,4.2,0
45.8609,-96.9113,312.7,9.8,0
46.2001,-96.5626,306.8,5.1,0
46.479,-98.0725,368.4,114.5,0
46.7435,-98.102,302.3,4.4,0
46.9637,-98.2474,305.1,4.9,0
47.9779,-97.9112,314,11.9,0
48.2234,-97.0072,302.5,3.5,0
48.433,-96.7175,312,10.3,0
48.4423,-96.7201,315.8,13.9,0
38.6273,-112.0039,357.5,291.7,0
38.6256,-112.029,385.7,652.9,0
38.6392,-112.0288,411.1,1205.8,0
38.6477,-112.0077,315.5,43.1,0
38.6462,-112.0316,329.1,90.9,0
37.9411,-119.517,327.1,22.5,0
37.9397,-119.5278,363.2,94.9,0
38.2762,-120.301,340,41.2,0
38.285,-120.3031,311.2,7.8,0
38.8678,-121.9897,326.2,15.5,0
39.0485,-121.7796,340.8,36.9,0
39.1934,-121.555,329,21.1,0
39.1917,-121.5664,321.7,13.1,0
39.1966,-121.9011,333,25.8,0
39.4689,-121.7491,341.9,38,0
40.0301,-122.1409,318.8,12.5,0
42.3422,-112.9819,309.4,21.2,0
42.6787,-111.6013,308.1,30,2
42.8708,-110.7834,308.9,51.5,0
42.869,-110.8212,305.4,38.3,0
42.8666,-110.7878,313.5,71.2,0
42.865,-110.825,301.9,28.2,0
42.6975,-116.7565,386.4,309.9,0
42.6957,-116.7742,383.4,285.4,0
42.7019,-116.7642,367.7,182.5,0
33.4419,-88.5671,302.5,11,2
29.9665,-93.8809,303.9,28.5,2
36.52,-96.5648,308.6,60.4,0
36.51,-96.5253,309.7,66.6,0
36.5044,-96.5707,320.2,115.4,0
36.4944,-96.5312,327.9,173.7,0
36.4788,-96.5369,323,138.1,0
36.4688,-96.4974,321.1,126.6,0
36.4961,-96.5776,308.7,57.5,0
36.4863,-96.538,328.6,183.7,0
36.4765,-96.4983,328.4,180.5,0
36.4707,-96.5439,308,57.2,0
36.4609,-96.5042,302.5,34.6,0
38.6494,-112.0166,303.7,13.5,0
